time_s,mach,q_pa,cl,reynolds,cd_parasite,cd_induced,cd_wave,cd_total,drag_n,speed_m_s,altitude_m,mass_kg,fuel_kg,thrust_n,fuel_flow_kg_s,excess_thrust_n,acceleration_force_n,acceleration_m_s2,climb_rate_m_s,specific_excess_power_m_s,throttle,phase,required_throttle
8.517350890194791,1.01,50071.405344690786,0.055928340278576474,2909403.4637662056,0.022940079953081196,0.0004425185412800807,0.03482277199074075,0.06020537048510202,241.1654007589461,331.86938891778533,3000.0,22.84499270470058,2.8449927047005805,241.16540075894613,0.013360407569577095,2.842170943040401e-14,2.842170943040401e-14,1.244111118694118e-15,0.0,4.2102287397514883e-14,0.7060704591934057,level_hold,0.7060704591934057
8.535799220220694,1.01,50071.405344690786,0.05592773686143393,2909403.4637662056,0.022940079953081196,0.00044250899256714196,0.03482277199074075,0.06020536093638909,241.16536250954806,331.86938891778533,3000.0,22.844746227509397,2.8447462275093955,241.1653625095481,0.013360405733202678,2.842170943040401e-14,2.842170943040401e-14,1.244124541693481e-15,0.0,4.210274164872156e-14,0.7060703472089753,level_hold,0.7060703472089753
8.635799220220694,1.01,50071.405344690786,0.05592446601320292,2909403.4637662056,0.022940079953081196,0.00044245723515613734,0.03482277199074075,0.06020530917897808,241.16515518424356,331.86938891778533,3000.0,22.84341018743377,2.8434101874337703,241.1651551842436,0.013360395779400406,2.842170943040401e-14,2.842170943040401e-14,1.2441973066717892e-15,0.0,4.2105204107245705e-14,0.7060697402136414,level_hold,0.7060697402136414
8.735799220220693,1.01,50071.405344690786,0.05592119516740871,2909403.4637662056,0.022940079953081196,0.0004424054808107306,0.03482277199074075,0.060205257424632674,241.16494787121897,331.86938891778533,3000.0,22.842074148353497,2.842074148353496,241.164947871219,0.013360385826185064,2.842170943040401e-14,2.842170943040401e-14,1.2442700801079706e-15,0.0,4.210766685199492e-14,0.70606913325426,level_hold,0.70606913325426
8.835799220220695,1.01,50071.405344690786,0.055917924324051134,2909403.4637662056,0.022940079953081196,0.0004423537295309121,0.03482277199074075,0.06020520567335286,241.16474057047427,331.86938891778533,3000.0,22.840738110268514,2.840738110268514,241.16474057047427,0.013360375873556655,0.0,0.0,0.0,0.0,0.0,0.7060685263308308,level_hold,0.7060685263308308
8.935799220220694,1.01,50071.405344690786,0.05591465348313005,2909403.4637662056,0.022940079953081196,0.0004423019813166731,0.03482277199074075,0.060205153925138616,241.1645332820094,331.86938891778533,3000.0,22.839402073178764,2.839402073178765,241.1645332820094,0.013360365921515176,0.0,0.0,0.0,0.0,0.0,0.706067919443354,level_hold,0.706067919443354
9.035799220220694,1.01,50071.405344690786,0.05591138264464532,2909403.4637662056,0.022940079953081196,0.0004422502361680044,0.03482277199074075,0.06020510217998995,241.1643260058243,331.86938891778533,3000.0,22.83806603708419,2.8380660370841913,241.1643260058243,0.013360355970060621,0.0,0.0,0.0,0.0,0.0,0.7060673125918292,level_hold,0.7060673125918292
9.135799220220694,1.01,50071.405344690786,0.05590811180859681,2909403.4637662056,0.022940079953081196,0.00044219849408489733,0.03482277199074075,0.060205050437906846,241.164118741919,331.86938891778533,3000.0,22.836730001984733,2.8367300019847335,241.16411874191903,0.013360346019192998,2.842170943040401e-14,2.842170943040401e-14,1.2445612584609918e-15,0.0,4.2117520694243117e-14,0.7060667057762564,level_hold,0.7060667057762564
9.235799220220693,1.01,50071.405344690786,0.05590484097498436,2909403.4637662056,0.022940079953081196,0.0004421467550673426,0.03482277199074075,0.06020499869888929,241.16391149029337,331.86938891778533,3000.0,22.835393967880332,2.835393967880333,241.16391149029343,0.013360336068912296,5.684341886080802e-14,5.684341886080802e-14,2.4892681484174297e-15,0.0,8.423996974173641e-14,0.7060660989966354,level_hold,0.7060660989966354
9.335799220220695,1.01,50071.405344690786,0.05590157014380784,2909403.4637662056,0.022940079953081196,0.00044209501911533116,0.03482277199074075,0.06020494696293728,241.16370425094746,331.86938891778533,3000.0,22.834057934770932,2.8340579347709314,241.16370425094746,0.013360326119218514,0.0,0.0,0.0,0.0,0.0,0.7060654922529662,level_hold,0.7060654922529662
9.435799220220694,1.01,50071.405344690786,0.05589829931506709,2909403.4637662056,0.022940079953081196,0.0004420432862288539,0.03482277199074075,0.0602048952300508,241.16349702388115,331.86938891778533,3000.0,22.83272190265647,2.83272190265647,241.16349702388115,0.013360316170111658,0.0,0.0,0.0,0.0,0.0,0.7060648855452486,level_hold,0.7060648855452486
