design_id,gate_pass,endurance_pass,termination,failure_reasons,endurance_termination,drag_case,empty_mass_kg,initial_fuel_kg,initial_mass_kg,wing_area_m2,altitude_m,gamma_deg,rated_thrust_n,initial_installed_thrust_to_weight,wing_loading_n_m2,elapsed_s,final_mach,time_to_mach_1_s,fuel_at_mach_1_kg,final_fuel_kg,min_excess_thrust_n,min_acceleration_force_n,max_cl,max_q_pa,review_flags,reached_mach_1,mass_within_limit,fuel_nonnegative,never_descends,positive_excess_thrust,positive_acceleration,cl_within_limit,q_within_limit,drag_sensitivity
D0083,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,3000.0,0,300.0,0.7797632086354017,1307.5533333333333,51.83832219343927,0.8361863185925215,,,2.518929826519415,0.009999999999934,0.009999999999934,0.0416229066442473,34320.46380438696,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified,False,True,True,True,True,True,True,True,fails_all_three
D0083,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1;positive_excess_thrust;positive_acceleration,gate_failed,pessimistic,21.0,3.0,24.0,0.18,3000.0,0,300.0,0.7797632086354017,1307.5533333333333,0.0,0.8,,,3.0,-42.13403383837678,-42.13403383837678,0.0416229066442473,31414.272542497896,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified,False,True,True,True,False,False,True,True,fails_all_three
D0084,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,optimistic,21.0,3.0,24.0,0.18,6000.0,0,300.0,0.6132839325650038,1307.5533333333333,80.83242948404843,0.9178561797981027,,,2.44030204429538,0.0100000000000477,0.0100000000000477,0.0618126456323196,27845.26649321379,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0084,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,6000.0,0,300.0,0.6132839325650038,1307.5533333333333,66.4311715555951,0.8510430324125208,,,2.534298694668318,0.0100000000000477,0.0100000000000477,0.0618126456323196,23938.95271696139,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0084,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1;positive_excess_thrust;positive_acceleration,gate_failed,pessimistic,21.0,3.0,24.0,0.18,6000.0,0,300.0,0.6132839325650038,1307.5533333333333,0.0,0.8,,,3.0,-13.425152425123542,-13.425152425123542,0.0618126456323196,21153.492460281617,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified,False,True,True,True,False,False,True,True,fails_all_three
D0094,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,optimistic,21.0,3.0,24.0,0.18,0.0,0,450.0,1.462655442990216,1307.5533333333333,39.6094149793768,0.9398097919697296,,,2.299713824306101,0.0100000000002751,0.0100000000002751,0.0288047948022041,62646.17852356676,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0094,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,0.0,0,450.0,1.462655442990216,1307.5533333333333,30.13222225497649,0.8708261526498028,,,2.460249746679097,0.0100000000001614,0.0100000000001614,0.0288047948022041,53787.03183921883,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0094,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,pessimistic,21.0,3.0,24.0,0.18,0.0,0,450.0,1.462655442990216,1307.5533333333333,23.476837581965253,0.8100929912229958,,,2.5747909768089845,0.0100000000001614,0.0100000000001614,0.0288047948022041,46546.21829198599,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0095,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,optimistic,21.0,3.0,24.0,0.18,3000.0,0,450.0,1.1696448129531023,1307.5533333333333,55.16383249508089,0.9592411866966152,,,2.2499269013493213,0.0100000000001614,0.0100000000001614,0.0416229066442473,45165.06802034472,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0095,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,3000.0,0,450.0,1.1696448129531023,1307.5533333333333,38.68708641608532,0.8854205874869014,,,2.466365923829071,0.0100000000002182,0.0100000000002182,0.0416229066442473,38480.99250857103,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0095,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,pessimistic,21.0,3.0,24.0,0.18,3000.0,0,450.0,1.1696448129531023,1307.5533333333333,31.494307819891404,0.8237212431952042,,,2.5606265272044997,0.0100000000001045,0.0100000000001045,0.0416229066442473,33304.85642822271,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified,False,True,True,True,True,True,True,True,fails_all_three
D0096,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,optimistic,21.0,3.0,24.0,0.18,6000.0,0,450.0,0.919925898847506,1307.5533333333333,94.30626903328972,0.9846021473988285,,,2.0342878588833857,0.0100000000000193,0.0100000000000193,0.0618126456323196,32042.298602741685,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0096,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,6000.0,0,450.0,0.919925898847506,1307.5533333333333,52.53307236927805,0.9019806543731212,,,2.4528758490334255,0.0099999999998203,0.0099999999998203,0.0618126456323196,26890.356001611337,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0096,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,pessimistic,21.0,3.0,24.0,0.18,6000.0,0,450.0,0.919925898847506,1307.5533333333333,42.77757570217219,0.8385041539800775,,,2.5491802203213503,0.009999999999934,0.009999999999934,0.0618126456323196,23238.7381791831,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified,False,True,True,True,True,True,True,True,fails_all_three
D0106,False,False,q_limit,q_limit;reached_mach_1,gate_failed,optimistic,21.0,3.0,24.0,0.18,0.0,0,600.0,1.950207257320288,1307.5533333333333,6.856586600737262,0.9573028505467166,,,2.8374449217989532,69.53905302283476,69.53905302283476,0.0288047948022041,65000.00000000001,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0106,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,0.0,0,600.0,1.950207257320288,1307.5533333333333,26.578723098684986,0.9062706313777812,,,2.3694921930597723,0.0100000000002182,0.0100000000002182,0.0288047948022041,58254.63229999556,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0106,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,pessimistic,21.0,3.0,24.0,0.18,0.0,0,600.0,1.950207257320288,1307.5533333333333,21.38383552701974,0.843223277214072,,,2.4867053222556557,0.0100000000003888,0.0100000000003888,0.0288047948022041,50431.26081332584,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,fails_all_three
D0107,True,True,target_reached,,hold_complete,optimistic,21.0,3.0,24.0,0.18,3000.0,0,600.0,1.5595264172708034,1307.5533333333333,13.254244242177082,1.0,13.254244242177082,2.7593472793287313,2.615281357552605,29.50099688676687,29.50099688676687,0.0416229066442473,49084.80084765296,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,True,True,True,True,True,True,True,True,optimistic_only
D0107,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,3000.0,0,600.0,1.5595264172708034,1307.5533333333333,35.580921207750755,0.9234765215308552,,,2.350439757816863,0.0100000000000477,0.0100000000000477,0.0416229066442473,41859.95432152107,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,optimistic_only
D0107,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,pessimistic,21.0,3.0,24.0,0.18,3000.0,0,600.0,1.5595264172708034,1307.5533333333333,27.825277695936418,0.8577308888091615,,,2.485649523623583,0.0099999999998772,0.0099999999998772,0.0416229066442473,36111.79978001251,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,optimistic_only
D0108,True,True,target_reached,,hold_complete,optimistic,21.0,3.0,24.0,0.18,6000.0,0,600.0,1.2265678651300076,1307.5533333333333,11.946863784299357,1.0,11.946863784299357,2.835265341962454,2.757181813591356,54.16881930469796,54.16881930469796,0.0618126456323196,33052.33196919002,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,True,True,True,True,True,True,True,True,optimistic_only
D0108,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,baseline,21.0,3.0,24.0,0.18,6000.0,0,600.0,1.2265678651300076,1307.5533333333333,51.825611774719285,0.9441953324847104,,,2.2863746760619343,0.0100000000001614,0.0100000000001614,0.0618126456323196,29466.313457316137,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,optimistic_only
D0108,False,False,insufficient_acceleration,insufficient_acceleration;reached_mach_1,gate_failed,pessimistic,21.0,3.0,24.0,0.18,6000.0,0,600.0,1.2265678651300076,1307.5533333333333,38.02568592573654,0.8741717853295863,,,2.469227938753329,0.0099999999998772,0.0099999999998772,0.0618126456323196,25257.809089913037,uncalibrated_drag_and_engine;trim_stability_control_unverified;engine_mass_thrust_coupling_unverified;flutter_analysis_required,False,True,True,True,True,True,True,True,optimistic_only
